id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","Voltas 320 Ltr Single Door Horizontal Chest Freezer (White)","","31-05-2017 14:31","","22890","19457","-14%","","Large Appliances","tatacliq.com","","https://www.tatacliq.com/voltas-320-ltr-single-door-horizontal-chest-freezer-white/p-mp000000001156971","Safely store your perishable foods in the Voltas 320-Litre SD Soft Look Horizontal Chest Cooler. Built to last, it has a corrosion-resistant, powder-coated outer body for durability and a stucco aluminium inner liner for hygiene. It features castors to ensure ease of movement. The spring-loaded hinges of its doors allow easy opening and closing. With elegant door trims, this cooler will be a stylish yet functional addition to any setup. 320 Litres Capacity. Castor Wheels for Easy Transportation. CFC-Free Insulation for Environment Protection. Powder Painted Body for Glossy Finish","","","","Voltas 320 Ltr Single Door Horizontal Chest Freezer (White)","Voltas","",           "","White","","{u'Product Height (cm)': u'83', u'Ratings': u'-', u'Warranty Description': u'Installation & Demo is FREE upto 15 days from the delivery date. It maybe chargeable after 15 days.', u'Performance Features': u'Semi automatic mechanism initiated through thermostat', u'Capacity': u'320 L', u'Weight': u'6800', u'Defrosting Type': u'Direct Cool', u'Temperature Control': u'-', u'Color Family': u'White', u'Warranty Summary': u'1 Year Manufacturer Warranty', u'Power Features': u'AC 230 V/50 Hz', u'Product Width (cm)': u'118', u'Product Depth (cm)': u'66.5', u'Cooling Technology': u'Direct Cool'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
