id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","Case-Mate Back Case for Samsung Galaxy S6 (Champagne)","","31-05-2017 14:31","","4995","2800","-43%","","Accessories","tatacliq.com","","https://www.tatacliq.com/case-mate-cm032325-back-case-for-samsung-galaxy-s6-champagne/p-mp000000000024929","The Case-Mate Hard Back Case is designed to offer all-round protection to your phone. Made of high-quality material, this lightweight case for Samsung Galaxy S6 ensures improved durability. Suitable for Samsung Galaxy S6. Ultra slim, dual-layer design with interior liner. Enhanced impact resistance and shock dispersion. Color-coordinating metal button accents","","","","Case-Mate Back Case for Samsung Galaxy S6 (Champagne)","Casemate","",           "","Gold","","{u'Product Height (cm)': u'7', u'Warranty Description': u'1 Year Manufacturer Warranty', u'Weight': u'39', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Gold', u'Warranty Summary': u'1 Year Warranty on Product', u'Product Depth (cm)': u'1', u'Product Width (cm)': u'4.2', u'Unique Thing': u'For Galaxy S6'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
