id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","LensCoat IA100182 Lens Cover for Canon (Forest Green Camo)","","31-05-2017 14:31","","6895","6895","","","Camera","tatacliq.com","","https://www.tatacliq.com/lenscoat-ia100182-lens-cover-for-canon-forest-green-camo/p-mp000000000413056","The LensCoat IA100182 Lens Cover for the Canon 600mm f/4 IS II Lens features a high-quality, closed-cell neoprene make that protects the lens from daily wear and tear. Its camouflage pattern makes the waterproof lens cover suitable for use in nature and wildlife photography. It has a clear window over the auto focus, VR, and image stabilization controls, and distance-scale for easy access. Compatible for Canon 600mm f/4 IS II Lens. Protects Lens From Bumps and Scratches. Clear Plastic Window/AF, Distance Scale. Makes Lens Less Noticeable to Wildlife","","","","LensCoat IA100182 Lens Cover for Canon (Forest Green Camo)","LensCoat","",           "","","","{u'Product Height (cm)': u'0', u'Warranty Description': u'30 Days', u'Suitable for': u'Wildlife', u'In the Box': u'LensCoat Lens Cover', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
